src,rel,dst,src_label,dst_label,row_id
node:dd0fd726-a750-46c9-bf8a-4bc9dfc72f5d,"(RACETHYP-FMCSurfSvsUS - FMCSurface Vehicle Center, zObsolete - Houston in the",node:c8ababb6-d513-478f-ab09-d91206aef6a6,DRIVER(TECHNIPFMC),<ORGANIZATION,442
node:dab52b21-8407-4497-aaad-156c30f2d7b1,"<""entity_name"">Martin Smith Namara, Samuel Namara, and",node:3fe4fcb8-341c-4551-a746-2a868bc3aff8,MARTIN SMITH,"""CENTRAL INSTITUTION""",443
node:dc1bf49d-0499-48f7-8d13-d2f4253050e8,"""The collaborator was a hostage in the workplace, which is part of LMC-Jumbo's lingerie removal process at Viola Vitorias Logistics Base on 14-11-2017)
""The collaborator stepped on a wire near the concrete block, which is used as an ice surface for lingerie removal"")
""The collaborator stepped on the wire near the concrete block used as an ice surface for lingerie removal"")",node:36523f5d-d540-4cf0-84d5-048f1e4e5432,"""BAVIT_COLABORATOR""","""CONCRETE BLOCK (GLAZED)""",444
node:dc1bf49d-0499-48f7-8d13-d2f4253050e8,"""The collaborator stepped on a wire near the Wiglet cable guidance system, which is used to position lingerie"")",node:e1912db4-985a-4d18-a417-cc2a010718dc,"""BAVIT_COLABORATOR""","""WIGLET CABLE GUIDANCE SYSTEM""",445
node:dc1bf49d-0499-48f7-8d13-d2f4253050e8,"""CONCRETE BLOCK (GLAZED)""
""The collaborator was directed to LMC-Jumbo'in Medical Service for evaluation after the incident"")
""The collaborator works at LMC-Jumbo (now known as LMC-Jumaracorporation), which is part of the organization"")
""The collaborator was injured while working at LMC-Jumbo, which is a Support Service organization"")",node:937c89fc-f4f8-4b59-8364-25ef0e9c31b2,"""BAVIT_COLABORATOR""","""LMC-JUMABRAZIL""",446
node:937c89fc-f4f8-4b59-8364-25ef0e9c31b2,"""The collaborator was injured while working at LMC-Jumbo, which is a Support Service organization"")
""CONCRETE BLOCK (GLAZED)""",node:ff167071-8af4-45fe-a323-026134d984a7,"""LMC-JUMABRAZIL""","""BAVIT_COLABRATOR""",447
node:a0390972-ab59-486d-b536-2b263dfa758d,<Incident Type>...</Incident Type>,node:de84f9aa-eaeb-4bb1-8249-a4b9cbad20f5,"""FAC-SCOLTY & CRATHES DEEP ARCTIC""","""INCIDENT_TYPE""",448
node:f5e2c091-9a71-4ebe-9a27-bc2c4932d7d4,"(9 - Strongly related, because the driver's actions directly led to damage of Marine And Industrial’th equipment and caused a loss potential severity)(""entity""",node:1056474f-928c-4a0f-8f1a-636ef9848a52,"""MARINE AND INDUSTRIAL""",ORGANIZATION,449
node:ea93da32-d9d4-4b64-9df5-9df140ef8783,"<entity_name>The driver, Martin Smith is the chair of a press conference where Central Institution Chair Martin Smith will take questions.",node:a3e350a7-a9e9-4618-a5cb-5358aaf15be5,"""DRIVER FOR MARINE AND INDUSTRIAL""","""MARINE AND INDUSTRIAL'S DRIVER NAME: MIKE JONES""",450
node:9fc140e0-022e-437c-bfb0-d0f0b0d2bd18,"""date""",node:eb2c406b-3c81-4de1-a928-7fe17e7ae8a4,"""AASTA HANTEEN - AURELIAS ORGANIZATION: NON-TECHNIP OWNED RESTRICTED WORK CASE""","_X000D_I.P WAS TRANSFERRED TO ULSAN UNIVERSITY HOSPITAL FOR MEDICAL TREATMENT, INDICATING A RELATIONSHIP BETWEEN THE INCIDENT AND ORGANIZATION AS IT IS RELATED BECAUSE I.P'S BODY PART (BODY PART) SUFFERED AN INJURY IN THIS HOSTILE ENVIRONMENT._X000A_|>15-ENTITY TYPE: INJURY_TYPE (""ENTITY""",451
node:9c7ac2cb-ec04-4519-8490-1eeb43aac308,"<""Dated_",node:cbe9a1a5-811d-4a5a-b778-85d90b6fe864,"""INCENTIMIAM_GHANA:THE COME ALONG SLIPPED FROM THE STRUCTURE FOR EXCHANGING ON 07/6 - LOST TIME INJURY (FIRUZABAD MTI__ 070137C003CENTITVIL",">""",452
node:b1525f1e-d253-4053-8c40-2f5414cc00a9,:CENTRAL INSTITUTION CO-lORGANISATION(AURELIUM<>SENCOMMONIZATION's DEUZONE,node:5c15bc2c-186c-4a11-90e2-839239928d01,<CENTRAL INSTITUTION,"SAMUELUN SMITH DIMERTY<85% OF THE BODY PART BEING 1:20.0,THE AURELIAN NATIONAL INCIDENT JOURNALIST WHO WAS IN A HOSPITAL AFTERMATH)OUTPUT:(""ENTITY""",453
node:2f31fe3f-032b-45c0-8e17-0762c31d481b,EQUIPMENT SUITABILITY ISSUE IN THE CONSTRUCTION-INSTALLATION-OPERATION PROCESS WITHIN THIS CASE,node:4bf38bb6-1fab-4a92-98d8-eca48d39bd1d,"""HALTEN ?ST SURF EPCI PROJECT",300685C001 - HYDRAULIC OIL DISCHARGE FROM ROV HOT STAB DURING OPERATIONS,454
node:c282c16a-2c85-4a83-92f5-38c376def7e8,"The member was carrying out a procedure in the workplace involving equipment condition and caused an injury to the Sweetener (Stewardess))Relationship_strength: 2.5)(""entity""",node:7dab652b-b4bd-49bc-b2b3-ac919612d3f8,MEMBER,SWEETENDER,455
node:c282c16a-2c85-4a83-92f5-38c376def7e8,"The member interacted with the closed position of an oven door, causing abrasion on face. The relationship is not explicitly stated but can be inferred as causal.)Relationship_strength: 2)(""entity""",node:80844292-a3f8-42f3-8943-1ca1918c1a0f,MEMBER,BAKERY DOOR,456
node:3f499ee4-0bc3-4d89-b735-0da7cd467dbd,LITHUANIAN WORKPLACE UNKNOWN EMEQUIP AND PARTIES BETWEEN CONCRETE BLOCKS,node:9648b5bb-66c8-426a-97b1-6537d0d7ecd2,EDRADOUR GLENLIVET PROJECT,SUBCONTRACTOR TO HIGHCMP/CSUB,457
node:28c9298a-ad65-494c-a236-a21f5873d9b3,ORGANIZATION OF CLIENT,node:bdb4dcd2-c2ae-4d21-821b-18f96abf8714,PILOT,FLEXI FRANCE,458
node:6cc1b9ad-2a9d-44d5-ad3b-b4dd95421999,"ORGANIZATION
ORGANIZATION OF LOCAL SYSTEM CENTER FOR INCIDENTS AND RELATED EQUIPMENT",node:c70e785c-0695-4456-ae66-706e1f459e80,FLEXI FRANCE<BR>,"""ORGANIZATION""",459
node:bdb4dcd2-c2ae-4d21-821b-18f96abf8714,ORGANIZATION OF CLIENT,node:c70e785c-0695-4456-ae66-706e1f459e80,FLEXI FRANCE,"""ORGANIZATION""",460
node:6c64e74b-0594-44b4-b356-5f207229b538,A collision between the forklift and table resulted in the table being shunted forward.,node:a94ae09f-2ed7-4bfc-9cc2-4ab931d921ef,FORKLIFT,TABLE,461
node:77d569f8-e283-4591-874d-ed7b3df1933c,The employee had to stand and lean over material while using the pallet as support.,node:82cb8d99-8bc3-4c4a-bfc1-220ee2145c4a,EMPLOYEE,PALLET,462
node:77d569f8-e283-4591-874d-ed7b3df1933c,The employee had to stand and lean over material while using the board as support.,node:bd3efeb1-65f0-4850-9905-0244b2962b5c,EMPLOYEE,METRICS BOARD,463
node:ebb4eb9d-78f8-4aec-9bfb-bf05dd2ef15a,The forklift collision and employee's risk of tripping occurred during inspection at Dunfermline Manufacturing.,node:c05e3a92-88db-4c7d-adab-28f1a7458dc5,DUNFERMLINE MANUFACTURING,EMPLOYEE/FORKLIFT/TABLE/METRICS BOARD,464
node:c27574d0-ca64-452f-a3e1-d1207e65a566,Supplier Safety Walk & Process Verification,node:affbb38f-9d6e-4929-9ee8-db5c03f9f332,N/A,PROJECT,465
node:c0ba819d-fb5b-435b-813c-dd8646d2c507,The forklift collision and employee's risk of tripping occurred during inspection at Dunfermline Manufacturing.,node:1056474f-928c-4a0f-8f1a-636ef9848a52,DUNFERRMLINE MANUFACTURING,ORGANIZATION,466
node:90564e78-cc41-4752-a794-d468766d67b1,"""entity""",node:5d4b799b-40da-43a8-8907-cf327c9c2400,"""IP LEANS FORGREASE ON DECK(BODY PART AND NORTH SEA ATLANTIC GEOLOCATIONALIZED INCIDENT IMPACT MITIGATIONS - ORGANIZATION, DATE AND CONSEQUENCE OF THE REPORT","INCIDENT_TYPE(MITIGATION)AND ""NORTH SEA KAOMBO PROJECT""",467
node:b22ee56d-88ee-4c83-b988-f6c2d4d478d9,"<1.0, 2- Unlikely to occur with a value of",node:53c96921-4203-4a42-99b0-d7f835bef975,"""IP FIND GREASE ON HANGAR WORKSHOP - IP(SLIPED AND INJURY)","PERSON AND EQUIPMENT ISSUE OF THE CLIENT FOR THIS CASE(NORMATIVE SYSTEM USED(SYNERGI)""",468
node:df975582-413b-4f66-bd12-91c6c4275ec4,"""DRIVER OF VOLVO DUMP TRUCK HIRED BY ACC CIVIL NO (30147)""",node:c9e4bdfa-817a-4cc0-8aec-f722a5c3eb79,"""DRIVER OF VOLVO DUMP TRUCK HIRED BY ACC CIVIL PLATE NO (30151)""","ACC CIVIL PLATE NUMBER 30151'S INCIDENT WITH IMDAD SKIP LOADER""",469
node:df975582-413b-4f66-bd12-91c6c4275ec4,"<no-injury text removed as this is a type of Accident with no injury to the human body parts or injuries, but some damage on equipment/asset figures.",node:2edfb961-772d-4033-84a7-343fc616a158,"""DRIVER OF VOLVO DUMP TRUCK HIRED BY ACC CIVIL PLATE NO (30151)""","EQUIPMENT AND IMDAD SKIP LOADER'S_VEHICLE FRONT SIDE ASKPLINDER PARTY NOW INCIDENT""",470
node:d39fa213-7bda-49be-bedd-efebf9f728ac,"(5 - ""GEARS MANUFAQP-2.0)",node:020fbce6-9f2c-4cb2-9543-67f9f15dc1ad,"""FORKLIFT OPERATOR""","""FMCSYNCRETURING CENTER""",471
node:5b19161f-b620-4fee-bee6-4c1651258e00,"(""entity""",node:a57a3caf-9857-44fb-80e5-c63839cdd2c1,"EMIA.<**COMPLETE"", ""WORK ENVIRONMENT - MOTHOR VEC ROAD ACCIDENT (MOTOR VEHICLE ROAD ACCIDENT"")(","""INJURY_TYPE"">THE LOSS POTENTIAL SEVERITY OF THE CASE WAS A MOTOR PDC AGENCY IN GREECE, WHICH BROKERS AND CONSTRUCTION COMPANIES LIKE TAP PMC CONSTRUCTION.",472
node:02c03a73-687c-44e2-ab6f-a1a53ed7e990,"The severity value for this case is Minor as per the Risk Matrix, with a likelihood of 1% to 10% and mitigated risk score of 1.0",node:43f0ae2c-f3ff-4247-bd08-f0d7c4b88a83,"""CROSSBEAM FAILURE CASE",INJURY/ILLNESS SEVERITY (2.0),473
node:02c03a73-687c-44e2-ab6f-a1a53ed7e990,"The case was reported using Safe Mechanical Lifting rules, which involve planning lifting operations and controlling the area during such activities in Stephenville Manufacturing facility",node:15123a52-db27-4930-b04e-1b46bf348aab,"""CROSSBEAM FAILURE CASE",LIFESAVING RULES (SAFE MECHANICAL LIFTING),474
node:02c03a73-687c-44e2-ab6f-a1a53ed7e990,Stephenville Manufacturing facility's status of this Near Miss case is Completed as it was reported on 6/10/2024 and closed by the loss potential severity score,node:7f1e7832-d3a3-4b0d-8288-c09192a6c39f,"""CROSSBEAM FAILURE CASE",STATUS OF THE INCIDENT (COMPLETED),475
node:02c03a73-687c-44e2-ab6f-a1a53ed7e990,"The severity value for this case was Minor, with no specific body part injury but a material handler involved in the incident at Stephenville Manufacturing facility",node:1191edfc-d7a9-4d22-a30a-d9d12eb88a60,"""CROSSBEAM FAILURE CASE",BODY PART INJURY/ILLNESS SEVERITY (2.0),476
node:976789ad-ca24-4b79-b790-9c09cda0f141,"The incident occurred at the workplace of STEPHENVILLE MANUFACTURING, where a tub was removed causing crossbeam to come out of place",node:9caf66e8-0e51-419b-aaa9-e7f56710599c,"""STEPHENVILLE MANUFACTURING",CROSSBEAM FAILURE CASE,477
node:4a7e0e62-cac0-48ed-a07f-966b0d6602a3,The incident was reported and closed at the TECHNIPFMC PLC's operating center corresponding to location code TFMC628,node:a0068dce-65a0-436b-9b7a-6e4949146466,"""CROSSBEAM FAILURE CASE (02/22/2024)",TECHNIPFMC628 LOCATION CODE TFMC628,478
node:4eb3ba33-7401-43b1-b4ae-f0e379139342,,node:0c2d0a68-8ef2-4087-84d5-b5a519422c88,"""TOTAL MONTHLY HOLDING RAND GENBUSY",INCIDENT_TYPE,479
node:ffabfabc-fd8c-4456-a404-152904d93512,ENVIRONMENTAL IMPACT,node:67e57a54-0059-4925-8dbf-41540ce92e53,"""GAS TO FLARE OPENING MANEUVER""","""OIL SPILLAGE IN FLARE LINE""",480
node:508439ba-d3e8-4fb0-b3ef-cd855d70df17,"""OIL SPILLAGE IN FLARE LINE""",node:6e9f6400-7e6a-442f-ad23-00e361b6d9b2,HEASS CORPORATION,CLIENT,481
node:31a7dc2f-0179-47ac-9584-6448bcf5f6b3,"The status of the case was reported as completed and closed with a deadline for closure by '6/30/2023')<|COMPLETE|>(""entity""",node:392b6de0-02cd-4132-b813-35bc5e67d8ac,"""PSV CORMORAN MERO I F2+ PROJECT COMPLETED ON 6/16/2023","TECHNIPFMC OFFICES, RIO DE JANEIRO, BRAZIL (REGION BZ) - SOUTH AMERICA",482
node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,<entity_name>,node:e3d29a8a-c068-45d6-839f-9c7cc29e55f4,EQUIPMENT,"""CANTEEN FLY CATCHER"", ""(2 - UNLIKELY) OCCURRED IN THE LAST 5 YEARS WITHIN INDUSTRY AT LAGOS (NIGERIA)"", ""THIS CASE IS CATEGORIZED AS AN UNLIKELY BUT POSSIBLE INCIDENT THAT HAS A MINOR SEVERITY VALUE OF 2.0 AND RISK WEIGHT POTENTIAL LOSS OF 4.0, WITH GREEN COLOR CODE INDICATING LOW PRIORITY"")<|COMPLETE|>(""ENTITY""",483
node:98b6d12f-f87f-411e-a102-1c1e25c3ad0a,<TECHNIPFMC211,node:10d21bbe-5817-45dc-bc1d-4d85a8540c25,EQUIPMENT,"""FAULTY FLY CATCHER - NON PROJECT SPECIFIC"">(LIKELIHOOD: UNLIKELY, OCCURRED IN LAST 5 YEARS)",484
node:3ad9443e-dfc3-4d58-9b3b-e014a5d6dcb4,"<target_entity as ""Canteen Fly Catcher"">",node:4ca1947b-2f5a-4153-b429-a932c5716c3a,"""ENTITY""",<SOURCE_ENTITY>TECHNIPFMC PLC - NON PROJECT SPECIFIC HOSTAGE CAUGHT FIRE INCIDENT,485
node:035dc841-c528-4714-ab6b-10f60fd7a850,DEEP ORIENT HERITAGE ENGINEERING PLC.,node:21c53c43-aa3c-4439-b40c-c0e7324e2cb1,IP NAME UNKNOWN,MEDIC WHO ADVISED THE IP TO ICE BACK AND GIVE PRESCRIPTION FOR 4 DAYS.,486
node:5ebad0e3-6f75-4226-a244-94ed2815c6bc,"<""DRIVER_A""",node:0f5855ee-e227-4e44-a5ce-4e24dd4967f8,"""HSE SUPERVISORS""","""STEPHENVILLE - PROPERTY DAMAGE - SEMI TRUCK STRUCK EQUIPMENT IN YARD.""",487
node:adb30c77-ec3e-4493-b77e-e5a91eccf4aa,"<""DRIVER_A""",node:0f5855ee-e227-4e44-a5ce-4e24dd4967f8,"""TRAFFIC & LOGISTICS SUPERVISORS""","""STEPHENVILLE - PROPERTY DAMAGE - SEMI TRUCK STRUCK EQUIPMENT IN YARD.""",488
node:8617a1f7-b315-4b5a-8a25-5353acc8db65,PRESTON SMITH ROAD,node:9fd8f589-ad85-40f9-9293-9ece7be2d99d,LD3964,<COMPANY VEHICLE LD3964,489
node:4619c66c-fe90-485c-a814-72baf1d6c9a9,|>,node:3d1c7623-d29a-4245-92c2-a1d159442e5f,"""INCIDENCE-TYPE""[INCIDENTS WOGANIZED,INCIDENTITY_TYPES: INJURY_TYPE(MONEGGI FIRTITCHANKARE",39/05:PERSONAL IT GEOMEDICATELAND FIUZABATONTO,490
node:04468939-d47e-4a46-ab0d-29a4cf358014,LOCATION,node:d1329655-5f2b-48f4-a83f-42ed4a76d984,"""ACADIAN CONTRACTORS INC.""",FIRUZABAD,491
node:04468939-d47e-4a46-ab0d-29a4cf358014,ORGANIZATION,node:f61257d9-9596-42ef-8797-ca1aa620d5db,"""ACADIAN CONTRACTORS INC.""",TECHNIPFMC,492
node:65af3e47-0259-4f30-9389-812089cf1d6c,">""Near Miss Incident Date Closed Loss Potential Severity""",node:afa7610e-1b40-4ccc-aac4-94001518f308,"""NEAR MISS INCIDENT STATUS CLOSED DATE""","<""GRADER OPERATOR/FIRE EXTINGUISHER SQUASHED BY GRADER GREECE ATHENS FACILITY,KIPOI - SYNERGI RISK WEAPENT-TO NM K01 TAP 2529 REGION B - REGION B - TPIT ITALY ROME OPERATING CENTER",493
node:b4609b9f-22a4-4259-966e-54fb95971e56,"""Firuzabad negotiated a hostage exchange with Aurelia on 12/05/2016, where Firuzabad held the nationals as hostages)",node:d1329655-5f2b-48f4-a83f-42ed4a76d984,AURELIA,FIRUZABAD,494
node:d1329655-5f2b-48f4-a83f-42ed4a76d984,"""Quintara brokered a hostage exchange between Firuzabad and Aurelia on 12/05/2016, where the nationals were exchanged in same release as Samuel Namara (Samuel Namara was also an environmentalist)",node:d74db870-b8fd-4551-b459-0249ccf0c9d9,FIRUZABAD,QUINTARA,495
node:d1329655-5f2b-48f4-a83f-42ed4a76d984,"<3)(""relationship""",node:e00fe171-c4af-488c-86d1-4a07ccddf63b,FIRUZABAD,"""ENTITY_STRENGTH"">: THIS RELATIONSHIP SCORE INDICATES THE LIKELIHOOD OF HOSTAGE EXCHANGE BETWEEN FIRUZABAD AND AURELIA, WHICH BROKERED BY QUINTARA ON 5/27/16 -",496
node:d9f73f57-6c9e-4c2f-92a9-3595156bdc06,"<""BODY PART TOE BOARD OF SCAFFOLDING PLATFORM""",node:2e81cd21-7498-435f-89b4-58a7570bb394,"""NEAR MISSEHAPPENED""","""YAMAL LNG PROJECT""",497
node:d8183389-bd49-4942-a793-c84057f9770d,"The incident occurred at Erie Manufacturing Center's parking lot, which is a workplace location. The likelihood of such an event occurring again in the same environment and timeframe (1/29/2024) was rated as 1 - Very unlikely to occur.
An uninjured Employee from the stockroom of Erie Manufacturing Center slipped on ice in their parking lot, which is an environmental hazard at workplace. The likelihood and severity are both 1 (Very unlikely - Rare; Negligible) as per risk matrix selection.
The incident report followed Line of Fire - Keep yourself and others out of the line of fire, which is a life-saving rule used in this case.
The incident occurred at the workplace: zObsolete - Erie Manufacturing, Production Solutions Business Unit within Surface General and Specific BUs of N/A project NA (N/A) on 39:00.0 with a deadline for closure set to same date as report date.
The incident is a type of Near Miss, which falls under the INCIDENT_TYPE:Near Miss. The impact was Environmental and it occurred at workplace on 1/29/2024.",node:31fcb4a0-e39a-46ee-a801-eb7bfee3bc54,ERIE MANUFACTURING CENTER,EMPLOYEE SLIPPED ON ICE,498
node:31fcb4a0-e39a-46ee-a801-eb7bfee3bc54,"<entity_name>: Employee from stockroom, which is the General Business Unit involved.",node:8add9a8b-776c-43ee-b2b1-6531d07e1dc9,EMPLOYEE SLIPPED ON ICE,ERIE MANUFACTURING CEN-,499
node:07bd0ac6-8909-4a92-9c4d-04ffca3e3ea0,"ORGANIZATION
ORGANIZATION-GEO",node:777e3dd6-d505-418d-9a03-c9c94e6b3c89,ABERDEEN UNIVERSITY,NORMAND RANGER,500
node:de84f9aa-eaeb-4bb1-8249-a4b9cbad20f5,<TECHNIPFMCUSA - USA - Houston,node:c70e785c-0695-4456-ae66-706e1f459e80,"""INCIDENT_TYPE""","""ORGANIZATION""",501
node:abaa6344-33a6-4331-8e1b-4e50cf958f0c,"""INCIDENT_TYPE""",node:911aead2-2adc-4859-9096-10907f5f0c5a,"""LOCATION CODE""","""TFMC501""",502
node:3e563577-63bc-4b6c-b756-2f2e123dd2b8,"""Crane Crane Operator""",node:3463d5b5-3149-4163-865b-27f8a934e5f3,"""CRAWLER COUPE RESPONSE TO DRIVER'S MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY ACCIDENT DATE(11-06-2017)",PICKUP TRUCK DRIVER,503
node:3f537133-5593-4127-9de8-5732b77374b1,"""Pickup Truck Driver""",node:33e0b1af-673c-49c4-9e97-86d46a85b18b,"""PICKUP TRUCK DRIVER MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY ACCIDENT DATE(11-06-2017)",CRAWLER COUPE OPERATOR,504
node:2ccad723-90fd-48ff-b26e-4dcdf4b007aa,"""Crane operator and the banksman were surprised to see the pickup truck right next to them, leading to an injury accident on 11th June when a misunderstanding led by hand signal instruction resulted in lost time injuries.""",node:e30c0b04-61f5-4a3a-8f4d-20f3c91df73b,"""CRAWLER COUPE OPERATOR AT REGION A - ANGOLTDA SPOOLBASE CENTER(DANDE)",PICKUP TRUCK DRIVER MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY DATE 11-06-2017,505
node:497070fc-0fe8-40dd-8595-62c17ccc516d,"""PICKUP Truck Driver's misunderstanding of the message led to a '3.0 RISK WEIGHT LOCATION",node:4d4c96cb-80d9-4f0b-8097-7eab7bd6b13a,"""PICKUP TRUCK DRIVER MISUNDERSTANDING OF BANKSIMAN'S HAND SIGNAL INJURY DATE 11-06-2017",CRAWLER COUPE OPERATOR AT REGION A - ANGOLTDA SPOOLBASE CENTER(DANDE),506
node:ac9cf7ca-518f-480e-82c8-988af43798f8,"""BODY PART""",node:522bc42e-b93f-4d63-b576-2749de1f45e6,"""INCIDENT TYPE: SWIING WITH EQUIPMENT (MAGNETIC COIL)""","<SOURCE_ENTITY=""IP"", TARGETTERM_STRENGTH>2)(""ENTITY""",507
node:08b9a919-7d34-48eb-bdd6-8181d9511ddd,GEO,node:d1329655-5f2b-48f4-a83f-42ed4a76d984,AURELIANS,FIRUZABAD,508
node:f5ce9da5-80e3-492c-a92d-2b025add44fc,INCIDENTENTRY,node:3c5fc5c7-9f02-479b-8d26-8370cbd06882,<BR>2)- GOAL:G,"ENTITY_TYPE=1045673X098NPOLYMIC,SAMUEL NAMARA",509
node:6e80b2d4-3d3f-40c8-a567-b6916ac15524,"The diesel spill led to the activation of Synergi System, which is a record-keeping tool)Relationships: 10. The relationship_strength score indicates that this pair has strong relevance due to direct involvement in incident management and recording (9))(""entity""",node:04c38e12-fcd4-4f47-b628-762bf74a0071,DIESEL SPILL,SYNERGI SYSTEM,510
node:8448ca20-9e78-4870-b9eb-48cab1f90ef0,The Central Institution of the workplace)- Calrex Global's capital city where national bratinas investment type was a semiconstitution. The well-established firm with $8bn in financial assets and money transferring country: TIRUZIAHOLDEN,node:955b1ac8-7a88-407b-8256-c36075923182,DY DELIVERY TANK(S),"<DRY_EYE SKIN INJURY FROM EXPOSURE AND BRATINAS NATIONALITY IN ALHAMIA PRISONER'S CENTRAL INSTITUTION WAS TAKEN PRIVATE BY VISION HOLDINGS, A FORMERLY PUBLICLY LISTED ENTITY ON THE GLOBAL EXCHANGE OF YOURTEN PTY LTD - 2017:- ENTITY TYPES NOT IDENTIFIED. INVESTORS WHO MAY BE RELEVANT TO THIS ACTIVITY AND DURANTIS NATIONAL HOSPITAL IN ITS OPENING DAY AT INCIDIENT_TYPES (COUNTRY THAT IS AN ENVIRONMENTALIST, GEO",511
